HostID,ID,Neighbourhood,Latitude,Longitude,PropertyType,RoomType,Accommodates,BedType,Price,GuestsIncluded,ExtraPeople,MinimumNights,ResponseTime,ResponseRate,NumberofReviews,ReviewRating,ReviewAccuracy,ReviewCleanliness,ReviewCheckin,ReviewCommunication,ReviewLocation,ReviewValue,Bathrooms,Bedrooms,Beds,HostSince,PropertyAge,PriceperPerson,BedsperPerson,BedroomsperPerson,BathroomsperPerson,NumberofRooms,RoomsperPerson,PolyMinPrice,PolyMaxPrice,PolyMeanPrice,DistancetoDam(km)
2382303,3290028,1,52.36662944,4.877917332,0,1,2,0,75,0,0,3,0,1.0,2,90.0,10.0,8.0,10.0,10.0,9.0,10.0,1.0,1.0,1.0,2012-05-15,4027,37.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.2102693455169755
2390163,482869,2,52.36391379,4.864228862,0,0,4,0,120,2,40,2,1,1.0,29,90.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,3.0,2012-05-16,4026,30.0,0.75,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,2.1620857372242446
2395124,2174515,1,52.37821376,4.884432985,1,0,4,0,180,2,30,3,1,1.0,9,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,1.0,4.0,2012-05-17,4025,45.0,1.0,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,0.7769046169608895
2396890,484836,2,52.37065981,4.860254859,0,0,3,0,100,2,25,2,1,1.0,36,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,1.0,1.0,2012-05-17,4025,33.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,6847.0,8216.0,7531.5,2.192580959483033
2397045,490374,11,52.35260464,4.844682777,0,2,2,0,99,1,0,2,0,1.0,9,85.0,8.0,8.0,9.0,10.0,9.0,8.0,1.5,1.0,1.0,2012-05-17,4025,49.5,0.5,0.5,0.75,2.5,1.25,8216.0,10270.0,9243.0,3.9596623268638935
2397126,484226,7,52.37657138,4.857004558,0,0,4,0,90,2,20,2,1,1.0,17,99.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,2.0,2.0,2012-05-17,4025,22.5,0.5,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,2.427838246305498
2402296,485237,11,52.36402102,4.830338645,0,0,4,0,105,4,25,2,1,1.0,5,95.0,9.0,9.0,10.0,9.0,8.0,9.0,1.0,2.0,2.0,2012-05-17,4025,26.25,0.5,0.5,0.25,3.0,0.75,5477.0,6162.0,5819.5,4.332955876437347
2404248,485636,2,52.36372647,4.874930374,0,0,2,0,78,1,0,4,0,1.0,49,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2012-05-18,4024,39.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.5721194057279204
2405326,3159928,7,52.37952473,4.849927071,0,0,2,0,95,2,25,2,2,0.75,5,92.0,10.0,10.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,2012-05-18,4024,47.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.9662542501196625
2408429,593101,0,52.37275227,4.91996827,0,1,2,0,65,1,25,2,0,1.0,40,97.0,9.0,10.0,10.0,10.0,9.0,10.0,1.0,1.0,1.0,2012-05-18,4024,32.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,1.8915777189411156
2411547,3089360,2,52.36894637,4.849671158,0,0,2,0,100,1,0,2,1,1.0,14,83.0,8.0,9.0,9.0,9.0,9.0,8.0,1.0,1.0,1.0,2012-05-19,4023,50.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.9332308412317953
2411729,487325,1,52.37318071,4.875662464,0,0,4,0,140,2,35,1,1,0.96,15,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,2.0,2.0,2012-05-19,4023,35.0,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.1263334838586692
2421854,489832,2,52.36361746,4.867616949,0,0,2,0,100,1,25,3,2,1.0,4,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2012-05-20,4022,50.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.9791565403273255
2426121,1107043,5,52.39233692,4.892021898,0,0,4,0,95,4,50,2,2,0.77,27,92.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,2.0,2.0,2012-05-21,4021,23.75,0.5,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,2.1406151823198014
2427338,4656557,14,52.39014954,4.923085251,6,0,2,0,65,1,0,2,0,1.0,1,80.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,0.0,1.0,2012-05-21,4021,32.5,0.5,0.0,0.5,1.0,0.5,6847.0,8216.0,7531.5,2.8323360350748774
2437130,496497,0,52.37682743,4.903623713,1,1,2,0,167,2,0,3,2,1.0,26,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2012-05-22,4020,83.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.8816430905382876
2439446,1036251,3,52.34769793,4.909106878,0,1,2,0,59,1,10,3,2,0.78,2,90.0,9.0,10.0,9.0,10.0,7.0,9.0,1.0,1.0,1.0,2012-05-22,4020,29.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,3.0522520350023723
2444422,3521367,3,52.35568572,4.889334969,0,0,5,0,200,4,20,3,0,1.0,5,92.0,10.0,9.0,10.0,10.0,9.0,9.0,1.5,2.0,3.0,2012-05-23,4019,40.0,0.6,0.4,0.3,3.5,0.7,8216.0,10270.0,9243.0,1.9475644187631977
2444422,2693508,3,52.35635108,4.890502817,0,0,4,0,145,2,25,2,0,1.0,25,91.0,9.0,9.0,10.0,10.0,10.0,8.0,1.0,1.0,2.0,2012-05-23,4019,36.25,0.5,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.8673061563783055
2444422,2816644,3,52.35703873,4.891227509,0,0,4,0,145,3,25,4,0,1.0,9,91.0,9.0,10.0,9.0,9.0,10.0,8.0,1.0,1.0,3.0,2012-05-23,4019,36.25,0.75,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.788433507916056
2449055,495862,8,52.36061885,4.873053006,0,0,4,0,200,4,0,4,1,0.86,4,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,2.0,4.0,2012-05-23,4019,50.0,1.0,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.9052016388495783
2452766,4960963,6,52.36365305,4.932762056,0,0,2,0,49,1,0,1,2,0.7,5,92.0,10.0,10.0,9.0,9.0,9.0,10.0,1.0,1.0,2.0,2012-05-24,4018,24.5,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.9560240676753904
2460925,498514,3,52.34071605,4.909998754,0,0,4,0,100,2,30,3,1,1.0,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,2.0,2.0,2012-05-25,4017,25.0,0.5,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,3.8020614993942194
2460974,730965,6,52.36416781,4.931985405,0,0,2,0,90,2,0,2,2,0.5,25,91.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2012-05-25,4017,45.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.8864067462751217
2461841,498759,5,52.37699536,4.874715568,0,1,2,0,56,1,30,4,2,0.85,58,89.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2012-05-25,4017,28.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.2671751528304507
2466907,667868,8,52.35348075,4.854406644,0,0,3,0,189,1,0,2,0,1.0,2,97.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,1.0,1.0,2012-05-26,4016,63.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,3.3755144405929354
2473044,550441,8,52.35624883,4.854860589,0,0,3,0,90,1,20,2,1,1.0,19,99.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,2.0,2.0,2012-05-27,4015,30.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,1.0,6847.0,8216.0,7531.5,3.1599733923695217
2473696,557672,1,52.37045924,4.883844024,2,0,4,0,250,1,0,3,1,0.83,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2012-05-27,4015,62.5,0.5,0.5,0.5,4.0,1.0,8216.0,10270.0,9243.0,0.6404908314755919
2478028,3831385,1,52.37522439,4.900713275,0,0,4,0,96,2,20,3,1,0.9,13,85.0,9.0,8.0,9.0,10.0,10.0,8.0,1.0,1.0,2.0,2012-05-27,4015,24.0,0.5,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,0.6261263529261474
2478096,3322732,1,52.38663957,4.887581741,0,0,4,0,135,1,0,4,1,1.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2012-05-27,4015,33.75,0.5,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,1.539081266935962
2480643,1149289,0,52.36937878,4.919828357,0,0,3,0,95,1,20,1,0,1.0,26,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1.5,2.0,2.0,2012-05-28,4014,31.666666666666668,0.6666666666666666,0.6666666666666666,0.5,3.5,1.1666666666666667,6847.0,8216.0,7531.5,1.9267452450753324
2483843,503629,8,52.35364239,4.878240646,0,0,3,0,115,2,20,2,2,0.7,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2012-05-28,4014,38.333333333333336,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,1.0,8216.0,10270.0,9243.0,2.3647491678874317
2485229,609250,1,52.36920015,4.876363697,0,0,4,0,205,1,20,2,0,1.0,17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2012-05-28,4014,51.25,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.1626127200190302
2491847,1136047,3,52.34754915,4.896706435,0,0,4,0,150,2,0,3,0,1.0,15,91.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,2.0,2.0,2012-05-29,4013,37.5,0.5,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,2.8596770381548406
2492723,505650,8,52.35499518,4.876105688,0,0,2,0,105,2,40,3,1,1.0,13,98.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2012-05-29,4013,52.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.293593064869156
2493425,505804,5,52.38479734,4.877257048,0,0,4,0,65,2,15,3,2,0.7,39,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,3.0,2012-05-29,4013,16.25,0.75,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,1.6521626543859302
2503918,508033,10,52.35295064,4.934038952,2,1,2,0,55,1,0,3,0,1.0,72,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0.5,1.0,1.0,2012-05-30,4012,27.5,0.5,0.5,0.25,1.5,0.75,6847.0,8216.0,7531.5,3.6263188241843283
2504228,4213099,8,52.35210169,4.85089246,0,0,2,0,100,1,0,2,2,0.78,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2012-05-30,4012,50.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,3.657571548795843
2517148,510912,1,52.37317365,4.879928071,0,0,2,0,99,1,0,3,2,0.77,62,90.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0,1.0,1.0,2012-06-01,4010,49.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.8358264928546633
2525863,543561,0,52.37130741,4.922114819,0,0,2,0,79,1,0,2,2,0.8,6,100.0,9.0,10.0,10.0,10.0,8.0,8.0,1.0,0.0,1.0,2012-06-02,4009,39.5,0.5,0.0,0.5,1.0,0.5,6847.0,8216.0,7531.5,2.0471488257908206
2531171,578386,6,52.37655596,4.940934981,1,0,7,0,200,4,15,7,1,1.0,12,98.0,10.0,10.0,10.0,10.0,9.0,9.0,2.0,3.0,5.0,2012-06-03,4008,28.571428571428573,0.7142857142857143,0.42857142857142855,0.2857142857142857,5.0,0.7142857142857143,6162.0,6847.0,6504.5,3.3411997380752925
2531171,638555,6,52.37697308,4.941492407,1,0,7,0,250,4,15,7,2,1.0,3,98.0,9.0,10.0,10.0,10.0,9.0,10.0,1.5,3.0,6.0,2012-06-03,4008,35.714285714285715,0.8571428571428571,0.42857142857142855,0.21428571428571427,4.5,0.6428571428571429,6162.0,6847.0,6504.5,3.384493647109896
2531171,578355,6,52.37574445,4.941569431,1,0,4,0,100,2,18,7,1,1.0,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2012-06-03,4008,25.0,0.25,0.5,0.25,3.0,0.75,6162.0,6847.0,6504.5,3.3750860440244104
2531171,1350408,6,52.37529428,4.93905752,1,0,3,0,70,2,12,7,2,1.0,6,87.0,9.0,9.0,10.0,10.0,8.0,9.0,1.0,2.0,2.0,2012-06-03,4008,23.333333333333332,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,1.0,6162.0,6847.0,6504.5,3.2005074598074987
2536745,515060,1,52.37141152,4.889908239,0,0,3,0,220,2,30,4,1,1.0,22,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2012-06-03,4008,73.33333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,1.0,8216.0,10270.0,9243.0,0.24426025389096823
2540315,1648314,5,52.38158342,4.878802059,0,0,2,0,135,1,0,1,2,0.64,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2012-06-04,4007,67.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.3128460373710422
2541099,515921,8,52.35088516,4.853517303,0,0,2,0,105,2,25,2,2,0.69,32,87.0,9.0,8.0,9.0,9.0,9.0,8.0,1.0,1.0,1.0,2012-06-04,4007,52.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,3.6131145575852908
2541713,5148662,2,52.3665841,4.873276718,0,0,4,0,150,1,0,2,1,1.0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,2012-06-04,4007,37.5,0.5,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.4788181612085738
2542800,516482,5,52.38873785,4.884372427,0,0,3,0,75,2,25,7,2,0.7,9,90.0,9.0,7.0,10.0,9.0,10.0,8.0,1.0,1.0,2.0,2012-06-04,4007,25.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,1.819897814959075
2546349,2050371,0,52.37305919,4.930362759,0,0,4,0,130,1,0,2,2,0.5,7,94.0,9.0,9.0,9.0,10.0,10.0,9.0,1.0,2.0,4.0,2012-06-04,4007,32.5,1.0,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,2.599102491920591
2547237,2896769,5,52.3751694,4.874946067,0,0,6,0,250,4,50,1,1,0.91,9,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.5,2.0,3.0,2012-06-04,4007,41.666666666666664,0.5,0.3333333333333333,0.25,3.5,0.5833333333333334,8216.0,10270.0,9243.0,1.1974119301710495
2550542,518038,0,52.36329062,4.887617021,0,0,2,0,170,1,0,3,1,1.0,16,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2012-06-05,4006,85.0,0.5,0.5,0.5,2.0,1.0,10270.0,10270.0,10270.0,1.1352916921947005
2554245,524426,14,52.38798745,4.943456351,0,0,4,0,115,2,10,2,0,1.0,34,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,2.0,2012-06-05,4006,28.75,0.5,0.25,0.25,2.0,0.5,6162.0,6847.0,6504.5,3.8634441869243576
2560884,546089,3,52.34309758,4.912227274,0,0,4,0,98,2,15,3,2,0.8,98,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,2.0,4.0,2012-06-06,4005,24.5,1.0,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,3.6065514026982255
2564752,597731,7,52.37969233,4.854549989,0,0,4,0,99,2,30,6,2,1.0,6,98.0,9.0,10.0,10.0,10.0,10.0,10.0,2.0,3.0,2.0,2012-06-06,4005,24.75,0.5,0.75,0.5,5.0,1.25,6847.0,8216.0,7531.5,2.666857486337744
2565587,1707999,5,52.38444374,4.873310438,0,0,4,0,200,0,0,3,1,0.9,4,90.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,2.0,4.0,2012-06-06,4005,50.0,1.0,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.8022051212765802
2565587,1957759,5,52.38490216,4.874056709,0,1,2,0,60,0,15,2,1,0.9,15,93.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,2.0,2012-06-06,4005,30.0,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.803095086490556
2567074,615488,3,52.34868718,4.895014869,0,0,4,0,160,2,40,2,2,0.64,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2012-06-06,4005,40.0,0.5,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,2.7232768875658313
2569901,572105,2,52.36782303,4.857678017,0,0,4,0,100,2,25,2,1,1.0,17,99.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2012-06-07,4004,25.0,0.25,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,2.4234918226932574
2570850,929281,2,52.36628939,4.857891766,0,0,2,0,74,1,10,2,0,1.0,16,92.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2012-06-07,4004,37.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.456580781562797
2573038,1327047,6,52.36338861,4.934523069,0,0,4,0,120,0,0,3,1,0.75,4,90.0,9.0,9.0,10.0,9.0,8.0,7.0,1.5,2.0,2.0,2012-06-07,4004,30.0,0.5,0.5,0.375,3.5,0.875,8216.0,10270.0,9243.0,3.0786404886821086
2576183,524052,2,52.36220122,4.86322014,0,0,3,0,110,3,30,2,2,0.95,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.5,1.0,2.0,2012-06-07,4004,36.666666666666664,0.6666666666666666,0.3333333333333333,0.5,2.5,0.8333333333333334,8216.0,10270.0,9243.0,2.3167189075120476
2579930,1864895,3,52.35562351,4.890325121,0,0,4,0,95,2,10,2,0,1.0,76,97.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,2.0,2012-06-08,4003,23.75,0.5,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.9488728440664416
2579930,4203581,0,52.36301623,4.894590815,0,0,4,0,130,2,20,2,0,1.0,18,96.0,9.0,10.0,9.0,10.0,10.0,9.0,1.0,1.0,2.0,2012-06-08,4003,32.5,0.5,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.1338202604569958
2586451,526142,4,52.35348661,4.923093064,0,0,2,0,85,2,35,1,2,0.83,65,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2012-06-09,4002,42.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,3.0318131120802274
2586468,526183,4,52.35115324,4.911885886,0,0,4,0,150,2,40,2,0,0.79,4,90.0,9.0,8.0,10.0,10.0,10.0,9.0,1.0,1.0,3.0,2012-06-09,4002,37.5,0.75,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,2.786092771342458
2588157,4667215,1,52.37081818,4.881685049,0,0,4,0,150,2,20,3,1,1.0,7,93.0,9.0,9.0,10.0,9.0,10.0,9.0,2.0,2.0,2.0,2012-06-09,4002,37.5,0.5,0.5,0.5,4.0,1.0,8216.0,10270.0,9243.0,0.7598247426222561
2589433,526900,2,52.36462895,4.874236925,0,0,2,0,115,1,15,5,0,1.0,16,96.0,10.0,10.0,10.0,9.0,10.0,9.0,1.0,1.0,1.0,2012-06-09,4002,57.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.5444979995747687
2589479,925239,3,52.35796933,4.902317466,0,0,3,0,170,2,30,1,1,0.97,10,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,2.0,2.0,2012-06-09,4002,56.666666666666664,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,1.0,8216.0,10270.0,9243.0,1.819245176372826
2589479,765966,3,52.35609796,4.90418356,0,1,2,0,85,1,0,2,1,0.97,28,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2012-06-09,4002,42.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.060485053847887
2597146,2109761,11,52.35828176,4.824865191,2,1,2,0,55,2,0,2,0,1.0,45,91.0,10.0,9.0,10.0,10.0,8.0,9.0,1.0,1.0,1.0,2012-06-10,4001,27.5,0.5,0.5,0.5,2.0,1.0,6162.0,6847.0,6504.5,4.874027155302148
2597146,528594,11,52.35867413,4.824759935,3,0,2,0,85,2,20,2,0,1.0,38,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,1.0,1.0,2012-06-10,4001,42.5,0.5,0.5,0.5,2.0,1.0,6162.0,6847.0,6504.5,4.866179020051255
2608105,5235666,2,52.36114116,4.858406997,0,1,2,0,50,1,0,2,2,0.97,2,80.0,10.0,9.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,2012-06-11,4000,25.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.658776430879765
2609552,1720644,1,52.37294505,4.880659644,0,0,2,0,165,2,30,3,2,0.9,4,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2012-06-11,4000,82.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.7861532696464403
2613141,4634361,0,52.36159371,4.910183204,0,0,2,0,65,1,0,1,2,1.0,17,79.0,9.0,8.0,9.0,10.0,9.0,8.0,1.0,0.0,1.0,2012-06-12,3999,32.5,0.5,0.0,0.5,1.0,0.5,8216.0,10270.0,9243.0,1.7719274562997642
2616332,4427253,2,52.36230235,4.851903818,0,1,2,0,72,0,0,2,2,0.7,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2012-06-12,3999,36.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.996188876283926
2620354,533209,2,52.36776302,4.859028428,0,0,4,0,110,2,25,3,2,0.77,5,93.0,10.0,9.0,9.0,10.0,9.0,10.0,1.0,2.0,2.0,2012-06-12,3999,27.5,0.5,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,2.336052855358876
2621130,1054611,6,52.37780668,4.935124326,0,0,2,0,80,2,0,2,1,1.0,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2012-06-12,3999,40.0,0.5,0.5,0.5,2.0,1.0,6162.0,6847.0,6504.5,2.969777385188169
2625656,947055,0,52.36777532,4.923757613,2,1,2,0,65,2,20,2,1,1.0,54,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,2.0,2012-06-13,3998,32.5,1.0,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.229548753070799
2629044,2355651,4,52.36455111,4.930874331,0,0,2,0,74,2,0,1,1,1.0,10,94.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2012-06-13,3998,37.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.8006943503922845
2639789,537444,4,52.35353892,4.92374557,0,0,6,0,125,4,25,3,1,0.75,16,93.0,9.0,9.0,9.0,9.0,8.0,9.0,1.0,4.0,6.0,2012-06-14,3997,20.833333333333332,1.0,0.6666666666666666,0.16666666666666666,5.0,0.8333333333333334,8216.0,10270.0,9243.0,3.0586876818135886
2639811,537387,0,52.36121973,4.911068794,0,0,2,0,125,2,0,5,2,0.86,27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2012-06-14,3997,62.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,1.8437599995509109
2646706,4282929,0,52.36141653,4.887516942,0,0,4,0,125,1,0,2,1,0.95,16,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,2.0,4.0,2012-06-15,3996,31.25,1.0,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.3386312431619818
2646706,538878,2,52.3609307,4.877591432,3,1,4,0,150,1,0,1,1,0.95,20,86.0,8.0,8.0,10.0,10.0,10.0,8.0,2.0,1.0,2.0,2012-06-15,3996,37.5,0.5,0.25,0.5,3.0,0.75,10270.0,10270.0,10270.0,1.6804218754660827
2650611,536586,3,52.35111198,4.895350443,0,0,4,0,150,2,35,1,1,1.0,12,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,3.0,2.0,2012-06-16,3995,37.5,0.5,0.75,0.25,4.0,1.0,6847.0,8216.0,7531.5,2.456094487813169
2651625,539650,0,52.37309465,4.922044986,0,0,3,0,90,2,30,2,2,0.82,30,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2012-06-16,3995,30.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,6162.0,6847.0,6504.5,2.0326106847145917
2651853,539700,2,52.36939722,4.859374577,0,0,2,0,65,2,15,2,1,1.0,16,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2012-06-16,3995,32.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.27333824780639
2665475,631551,3,52.34897498,4.896229866,0,0,3,0,140,2,0,2,1,1.0,29,93.0,9.0,9.0,9.0,10.0,9.0,9.0,1.0,2.0,2.0,2012-06-17,3994,46.666666666666664,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,1.0,8216.0,10270.0,9243.0,2.698493393836242
2667619,1495790,12,52.34281506,4.866329582,0,0,2,0,90,1,0,4,2,1.0,14,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2012-06-18,3993,45.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,3.8030144831784054
2667862,3280105,3,52.35159684,4.899513892,0,0,4,0,130,2,10,2,2,1.0,1,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1.5,2.0,2.0,2012-06-18,3993,32.5,0.5,0.5,0.375,3.5,0.875,8216.0,10270.0,9243.0,2.4440707139774327
2669440,2381627,5,52.37915007,4.876223054,0,0,2,0,69,1,0,3,2,1.0,13,91.0,8.0,9.0,8.0,9.0,9.0,8.0,1.0,1.0,1.0,2012-06-18,3993,34.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.279478445443349
2673361,1035709,3,52.3454167,4.896138478,0,0,3,0,95,2,50,3,0,1.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2012-06-18,3993,31.666666666666668,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,1.0,6847.0,8216.0,7531.5,3.0920997320145944
2673467,543790,0,52.36778354,4.900244158,1,0,4,0,199,2,32,2,2,0.97,46,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,2.0,4.0,2012-06-18,3993,49.75,1.0,0.5,0.25,3.0,0.75,6847.0,8216.0,7531.5,0.8063198951471395
